g	problem	cat	numsurveys	numrespondents	perc	year	month	quarter
1	1010	2	5	6120	1.535	2015	10	4
1	1011	2	5	6120	2.5710001	2015	10	4
1	1012	2	5	6120	2.0510001	2015	10	4
1	1101	2	5	6120	.171	2015	10	4
1	1102	2	5	6120	0	2015	10	4
1	1103	2	5	6120	.12	2015	10	4
1	1104	2	5	6120	.15099999	2015	10	4
1	1105	2	5	6120	0	2015	10	4
1	1106	2	5	6120	.043	2015	10	4
1	1201	2	5	6120	0	2015	10	4
1	1301	2	5	6120	4.6209998	2015	10	4
1	1302	2	5	6120	.38999999	2015	10	4
1	1401	2	5	6120	.58999997	2015	10	4
1	1501	2	5	6120	4.0710001	2015	10	4
1	101	3	5	6120	6.0180001	2015	10	4
1	102	3	5	6120	3.9130001	2015	10	4
1	103	3	5	6120	1.2819999	2015	10	4
1	104	3	5	6120	0	2015	10	4
1	105	3	5	6120	7.4619999	2015	10	4
1	106	3	5	6120	.038	2015	10	4
1	107	3	5	6120	.148	2015	10	4
1	108	3	5	6120	2.1900001	2015	10	4
1	109	3	5	6120	.46900001	2015	10	4
1	110	3	5	6120	0	2015	10	4
1	501	3	5	6120	1.5700001	2015	10	4
1	502	3	5	6120	.78500003	2015	10	4
1	503	3	5	6120	.78500003	2015	10	4
1	504	3	5	6120	.91799998	2015	10	4
1	505	3	5	6120	0	2015	10	4
1	506	3	5	6120	.87300003	2015	10	4
1	201	4	5	6120	2.7049999	2015	10	4
1	202	4	5	6120	1.145	2015	10	4
1	203	4	5	6120	1.592	2015	10	4
1	204	4	5	6120	1.8660001	2015	10	4
1	205	4	5	6120	.041	2015	10	4
1	206	4	5	6120	0	2015	10	4
1	207	4	5	6120	.70999998	2015	10	4
1	208	4	5	6120	2.039	2015	10	4
1	209	4	5	6120	.79100001	2015	10	4
1	210	4	5	6120	.46399999	2015	10	4
1	211	4	5	6120	.006	2015	10	4
1	212	4	5	6120	.41499999	2015	10	4
1	213	4	5	6120	0	2015	10	4
1	214	4	5	6120	.163	2015	10	4
1	215	4	5	6120	.018	2015	10	4
1	216	4	5	6120	0	2015	10	4
1	217	4	5	6120	.106	2015	10	4
1	506	5	5	6120	.87300003	2015	10	4
1	601	5	5	6120	2.487	2015	10	4
1	602	5	5	6120	3.2620001	2015	10	4
1	603	5	5	6120	.035	2015	10	4
1	604	5	5	6120	11.378	2015	10	4
1	605	5	5	6120	.94700003	2015	10	4
1	606	5	5	6120	.01	2015	10	4
1	608	5	5	6120	.37900001	2015	10	4
1	609	5	5	6120	0	2015	10	4
1	610	5	5	6120	.866	2015	10	4
1	611	5	5	6120	0	2015	10	4
1	701	5	5	6120	0	2015	10	4
1	702	5	5	6120	.197	2015	10	4
1	703	5	5	6120	0	2015	10	4
1	704	5	5	6120	0	2015	10	4
1	705	5	5	6120	0	2015	10	4
1	1	6	5	6120	26.033001	2015	10	4
1	2	6	5	6120	3.973	2015	10	4
1	3	6	5	6120	1.8660001	2015	10	4
1	4	6	5	6120	0	2015	10	4
1	5	6	5	6120	2.1900001	2015	10	4
1	6	6	5	6120	1.592	2015	10	4
1	7	6	5	6120	1.568	2015	10	4
1	8	6	5	6120	.38600001	2015	10	4
1	9	6	5	6120	6.0159998	2015	10	4
1	10	6	5	6120	.163	2015	10	4
1	12	6	5	6120	4.066	2015	10	4
1	13	6	5	6120	5.1880002	2015	10	4
1	14	6	5	6120	.42199999	2015	10	4
1	15	6	5	6120	.25999999	2015	10	4
1	16	6	5	6120	16.504999	2015	10	4
1	17	6	5	6120	0	2015	10	4
1	18	6	5	6120	.197	2015	10	4
1	19	6	5	6120	3.7320001	2015	10	4
1	20	6	5	6120	11.684	2015	10	4
1	21	6	5	6120	0	2015	10	4
1	22	6	5	6120	9.4989996	2015	10	4
1	23	6	5	6120	.58999997	2015	10	4
1	24	6	5	6120	4.0710001	2015	10	4
0	1	1	1	1276	13.224	2016	1	1
0	2	1	1	1276	13.648	2016	1	1
0	3	1	1	1276	3.382	2016	1	1
0	4	1	1	1276	10.536	2016	1	1
0	5	1	1	1276	13.282	2016	1	1
0	6	1	1	1276	20.976	2016	1	1
0	7	1	1	1276	0	2016	1	1
0	8	1	1	1276	1.952	2016	1	1
0	9	1	1	1276	4.6999998	2016	1	1
0	10	1	1	1276	7.4369998	2016	1	1
0	11	1	1	1276	.39500001	2016	1	1
0	12	1	1	1276	0	2016	1	1
0	13	1	1	1276	4.9000001	2016	1	1
0	14	1	1	1276	.79000002	2016	1	1
0	15	1	1	1276	4.776	2016	1	1
0	101	2	1	1276	2.4960001	2016	1	1
0	102	2	1	1276	3.6489999	2016	1	1
0	103	2	1	1276	1.624	2016	1	1
0	104	2	1	1276	0	2016	1	1
0	105	2	1	1276	3.023	2016	1	1
0	106	2	1	1276	0	2016	1	1
0	107	2	1	1276	0	2016	1	1
0	108	2	1	1276	2.4319999	2016	1	1
0	109	2	1	1276	0	2016	1	1
0	110	2	1	1276	0	2016	1	1
0	201	2	1	1276	2.0369999	2016	1	1
0	202	2	1	1276	.65600002	2016	1	1
0	203	2	1	1276	1.355	2016	1	1
0	204	2	1	1276	3.5039999	2016	1	1
0	205	2	1	1276	.46399999	2016	1	1
0	206	2	1	1276	0	2016	1	1
0	207	2	1	1276	1.205	2016	1	1
0	208	2	1	1276	2.227	2016	1	1
0	209	2	1	1276	1.114	2016	1	1
0	210	2	1	1276	.51499999	2016	1	1
0	211	2	1	1276	0	2016	1	1
0	212	2	1	1276	.51499999	2016	1	1
0	213	2	1	1276	0	2016	1	1
0	214	2	1	1276	0	2016	1	1
0	215	2	1	1276	0	2016	1	1
0	216	2	1	1276	0	2016	1	1
0	217	2	1	1276	.056	2016	1	1
0	301	2	1	1276	0	2016	1	1
0	302	2	1	1276	0	2016	1	1
0	304	2	1	1276	0	2016	1	1
0	306	2	1	1276	0	2016	1	1
0	307	2	1	1276	0	2016	1	1
0	308	2	1	1276	.37200001	2016	1	1
0	309	2	1	1276	3.01	2016	1	1
0	310	2	1	1276	0	2016	1	1
0	401	2	1	1276	2.247	2016	1	1
0	402	2	1	1276	.74400002	2016	1	1
0	403	2	1	1276	6.4910002	2016	1	1
0	404	2	1	1276	1.054	2016	1	1
0	405	2	1	1276	0	2016	1	1
0	406	2	1	1276	0	2016	1	1
0	407	2	1	1276	0	2016	1	1
0	501	2	1	1276	1.923	2016	1	1
0	502	2	1	1276	.96200001	2016	1	1
0	503	2	1	1276	.96200001	2016	1	1
0	504	2	1	1276	.479	2016	1	1
0	505	2	1	1276	0	2016	1	1
0	506	2	1	1276	.44299999	2016	1	1
0	507	2	1	1276	0	2016	1	1
0	508	2	1	1276	0	2016	1	1
0	509	2	1	1276	8.5139999	2016	1	1
0	601	2	1	1276	2.4219999	2016	1	1
0	602	2	1	1276	2.7920001	2016	1	1
0	603	2	1	1276	0	2016	1	1
0	604	2	1	1276	13.534	2016	1	1
0	605	2	1	1276	1.728	2016	1	1
0	606	2	1	1276	0	2016	1	1
0	608	2	1	1276	.085	2016	1	1
0	609	2	1	1276	0	2016	1	1
0	610	2	1	1276	.41600001	2016	1	1
0	611	2	1	1276	0	2016	1	1
0	701	2	1	1276	0	2016	1	1
0	702	2	1	1276	0	2016	1	1
0	703	2	1	1276	0	2016	1	1
0	704	2	1	1276	0	2016	1	1
0	705	2	1	1276	0	2016	1	1
0	801	2	1	1276	.97600001	2016	1	1
0	802	2	1	1276	.97600001	2016	1	1
0	803	2	1	1276	0	2016	1	1
0	804	2	1	1276	0	2016	1	1
0	805	2	1	1276	0	2016	1	1
0	806	2	1	1276	0	2016	1	1
0	807	2	1	1276	0	2016	1	1
0	901	2	1	1276	2.2880001	2016	1	1
0	902	2	1	1276	.74299997	2016	1	1
0	903	2	1	1276	.40700001	2016	1	1
0	904	2	1	1276	.449	2016	1	1
0	905	2	1	1276	0	2016	1	1
0	906	2	1	1276	.81400001	2016	1	1
0	908	2	1	1276	0	2016	1	1
0	1001	2	1	1276	2.3840001	2016	1	1
0	1002	2	1	1276	.50700003	2016	1	1
0	1003	2	1	1276	0	2016	1	1
0	1004	2	1	1276	0	2016	1	1
0	1005	2	1	1276	.183	2016	1	1
0	1006	2	1	1276	.505	2016	1	1
0	1007	2	1	1276	0	2016	1	1
0	1008	2	1	1276	0	2016	1	1
0	1009	2	1	1276	.30899999	2016	1	1
0	1010	2	1	1276	.73900002	2016	1	1
0	1011	2	1	1276	1.7539999	2016	1	1
0	1012	2	1	1276	1.056	2016	1	1
0	1101	2	1	1276	.39500001	2016	1	1
0	1102	2	1	1276	0	2016	1	1
0	1103	2	1	1276	0	2016	1	1
0	1104	2	1	1276	0	2016	1	1
0	1105	2	1	1276	0	2016	1	1
0	1106	2	1	1276	0	2016	1	1
0	1201	2	1	1276	0	2016	1	1
0	1301	2	1	1276	4.3730001	2016	1	1
0	1302	2	1	1276	.52700001	2016	1	1
0	1401	2	1	1276	.79000002	2016	1	1
0	1501	2	1	1276	4.776	2016	1	1
0	101	3	1	1276	2.4960001	2016	1	1
0	102	3	1	1276	3.6489999	2016	1	1
0	103	3	1	1276	1.624	2016	1	1
0	104	3	1	1276	0	2016	1	1
0	105	3	1	1276	3.023	2016	1	1
0	106	3	1	1276	0	2016	1	1
0	107	3	1	1276	0	2016	1	1
0	108	3	1	1276	2.4319999	2016	1	1
0	109	3	1	1276	0	2016	1	1
0	110	3	1	1276	0	2016	1	1
0	501	3	1	1276	1.923	2016	1	1
0	502	3	1	1276	.96200001	2016	1	1
0	503	3	1	1276	.96200001	2016	1	1
0	504	3	1	1276	.479	2016	1	1
0	505	3	1	1276	0	2016	1	1
0	506	3	1	1276	.44299999	2016	1	1
0	201	4	1	1276	2.0369999	2016	1	1
0	202	4	1	1276	.65600002	2016	1	1
0	203	4	1	1276	1.355	2016	1	1
0	204	4	1	1276	3.5039999	2016	1	1
0	205	4	1	1276	.46399999	2016	1	1
0	206	4	1	1276	0	2016	1	1
0	207	4	1	1276	1.205	2016	1	1
0	208	4	1	1276	2.227	2016	1	1
0	209	4	1	1276	1.114	2016	1	1
0	210	4	1	1276	.51499999	2016	1	1
0	211	4	1	1276	0	2016	1	1
0	212	4	1	1276	.51499999	2016	1	1
0	213	4	1	1276	0	2016	1	1
0	214	4	1	1276	0	2016	1	1
0	215	4	1	1276	0	2016	1	1
0	216	4	1	1276	0	2016	1	1
0	217	4	1	1276	.056	2016	1	1
0	506	5	1	1276	.44299999	2016	1	1
0	601	5	1	1276	2.4219999	2016	1	1
0	602	5	1	1276	2.7920001	2016	1	1
0	603	5	1	1276	0	2016	1	1
0	604	5	1	1276	13.534	2016	1	1
0	605	5	1	1276	1.728	2016	1	1
0	606	5	1	1276	0	2016	1	1
0	608	5	1	1276	.085	2016	1	1
0	609	5	1	1276	0	2016	1	1
0	610	5	1	1276	.41600001	2016	1	1
0	611	5	1	1276	0	2016	1	1
0	701	5	1	1276	0	2016	1	1
0	702	5	1	1276	0	2016	1	1
0	703	5	1	1276	0	2016	1	1
0	704	5	1	1276	0	2016	1	1
0	705	5	1	1276	0	2016	1	1
0	1	6	1	1276	18.457001	2016	1	1
0	2	6	1	1276	4.1960001	2016	1	1
0	3	6	1	1276	3.5039999	2016	1	1
0	4	6	1	1276	0	2016	1	1
0	5	6	1	1276	2.4319999	2016	1	1
0	6	6	1	1276	1.355	2016	1	1
0	7	6	1	1276	1.952	2016	1	1
0	8	6	1	1276	0	2016	1	1
0	9	6	1	1276	8.5139999	2016	1	1
0	10	6	1	1276	0	2016	1	1
0	12	6	1	1276	10.931	2016	1	1
0	13	6	1	1276	4.9330001	2016	1	1
0	14	6	1	1276	.51499999	2016	1	1
0	15	6	1	1276	0	2016	1	1
0	16	6	1	1276	18.497	2016	1	1
0	17	6	1	1276	0	2016	1	1
0	18	6	1	1276	0	2016	1	1
0	19	6	1	1276	2.9219999	2016	1	1
0	20	6	1	1276	7.4369998	2016	1	1
0	21	6	1	1276	0	2016	1	1
0	22	6	1	1276	8.7869997	2016	1	1
0	23	6	1	1276	.79000002	2016	1	1
0	24	6	1	1276	4.776	2016	1	1
1	1	1	1	1276	16.589001	2016	1	1
1	2	1	1	1276	11.55	2016	1	1
1	3	1	1	1276	2.533	2016	1	1
1	4	1	1	1276	6.6719999	2016	1	1
1	5	1	1	1276	13.352	2016	1	1
1	6	1	1	1276	20.108	2016	1	1
1	7	1	1	1276	.33500001	2016	1	1
1	8	1	1	1276	1.337	2016	1	1
1	9	1	1	1276	5.5619998	2016	1	1
1	10	1	1	1276	11.862	2016	1	1
1	11	1	1	1276	.164	2016	1	1
1	12	1	1	1276	0	2016	1	1
1	13	1	1	1276	5.0100002	2016	1	1
1	14	1	1	1276	.29800001	2016	1	1
1	15	1	1	1276	4.6279998	2016	1	1
1	101	2	1	1276	3.8210001	2016	1	1
1	102	2	1	1276	3.625	2016	1	1
1	103	2	1	1276	1.044	2016	1	1
1	104	2	1	1276	0	2016	1	1
1	105	2	1	1276	5.592	2016	1	1
1	106	2	1	1276	0	2016	1	1
1	107	2	1	1276	0	2016	1	1
1	108	2	1	1276	2.4170001	2016	1	1
1	109	2	1	1276	.091	2016	1	1
1	110	2	1	1276	0	2016	1	1
1	201	2	1	1276	1.964	2016	1	1
1	202	2	1	1276	.96200001	2016	1	1
1	203	2	1	1276	1.326	2016	1	1
1	204	2	1	1276	1.521	2016	1	1
1	205	2	1	1276	.042	2016	1	1
1	206	2	1	1276	0	2016	1	1
1	207	2	1	1276	1.158	2016	1	1
1	208	2	1	1276	2.5250001	2016	1	1
1	209	2	1	1276	1.263	2016	1	1
1	210	2	1	1276	.39500001	2016	1	1
1	211	2	1	1276	0	2016	1	1
1	212	2	1	1276	.39500001	2016	1	1
1	213	2	1	1276	0	2016	1	1
1	214	2	1	1276	0	2016	1	1
1	215	2	1	1276	0	2016	1	1
1	216	2	1	1276	0	2016	1	1
1	217	2	1	1276	0	2016	1	1
1	301	2	1	1276	0	2016	1	1
1	302	2	1	1276	0	2016	1	1
1	304	2	1	1276	.105	2016	1	1
1	306	2	1	1276	0	2016	1	1
1	307	2	1	1276	0	2016	1	1
1	308	2	1	1276	.17900001	2016	1	1
1	309	2	1	1276	2.2479999	2016	1	1
1	310	2	1	1276	0	2016	1	1
1	401	2	1	1276	2.016	2016	1	1
1	402	2	1	1276	.61400002	2016	1	1
1	403	2	1	1276	3.9590001	2016	1	1
1	404	2	1	1276	.082	2016	1	1
1	405	2	1	1276	0	2016	1	1
1	406	2	1	1276	0	2016	1	1
1	407	2	1	1276	0	2016	1	1
1	501	2	1	1276	1.614	2016	1	1
1	502	2	1	1276	.80699998	2016	1	1
1	503	2	1	1276	.80699998	2016	1	1
1	504	2	1	1276	1.3789999	2016	1	1
1	505	2	1	1276	0	2016	1	1
1	506	2	1	1276	.56199998	2016	1	1
1	507	2	1	1276	0	2016	1	1
1	508	2	1	1276	0	2016	1	1
1	509	2	1	1276	8.1829996	2016	1	1
1	601	2	1	1276	3.2850001	2016	1	1
1	602	2	1	1276	2.9860001	2016	1	1
1	603	2	1	1276	0	2016	1	1
1	604	2	1	1276	11.344	2016	1	1
1	605	2	1	1276	1.209	2016	1	1
1	606	2	1	1276	0	2016	1	1
1	608	2	1	1276	.285	2016	1	1
1	609	2	1	1276	0	2016	1	1
1	610	2	1	1276	1	2016	1	1
1	611	2	1	1276	0	2016	1	1
1	701	2	1	1276	0	2016	1	1
1	702	2	1	1276	.33500001	2016	1	1
1	703	2	1	1276	0	2016	1	1
1	704	2	1	1276	0	2016	1	1
1	705	2	1	1276	0	2016	1	1
1	801	2	1	1276	.65100002	2016	1	1
1	802	2	1	1276	.65100002	2016	1	1
1	803	2	1	1276	0	2016	1	1
1	804	2	1	1276	.035	2016	1	1
1	805	2	1	1276	0	2016	1	1
1	806	2	1	1276	0	2016	1	1
1	807	2	1	1276	0	2016	1	1
1	901	2	1	1276	3.3659999	2016	1	1
1	902	2	1	1276	1.226	2016	1	1
1	903	2	1	1276	.208	2016	1	1
1	904	2	1	1276	.241	2016	1	1
1	905	2	1	1276	.105	2016	1	1
1	906	2	1	1276	.41600001	2016	1	1
1	908	2	1	1276	0	2016	1	1
1	1001	2	1	1276	2.6619999	2016	1	1
1	1002	2	1	1276	.87199998	2016	1	1
1	1003	2	1	1276	0	2016	1	1
1	1004	2	1	1276	0	2016	1	1
1	1005	2	1	1276	.38999999	2016	1	1
1	1006	2	1	1276	.48199999	2016	1	1
1	1007	2	1	1276	0	2016	1	1
1	1008	2	1	1276	0	2016	1	1
1	1009	2	1	1276	1.188	2016	1	1
1	1010	2	1	1276	2.1730001	2016	1	1
1	1011	2	1	1276	3.029	2016	1	1
1	1012	2	1	1276	1.067	2016	1	1
1	1101	2	1	1276	.052	2016	1	1
1	1102	2	1	1276	0	2016	1	1
1	1103	2	1	1276	0	2016	1	1
1	1104	2	1	1276	0	2016	1	1
1	1105	2	1	1276	0	2016	1	1
1	1106	2	1	1276	.112	2016	1	1
1	1201	2	1	1276	0	2016	1	1
1	1301	2	1	1276	4.8049998	2016	1	1
1	1302	2	1	1276	.205	2016	1	1
1	1401	2	1	1276	.29800001	2016	1	1
1	1501	2	1	1276	4.6279998	2016	1	1
1	101	3	1	1276	3.8210001	2016	1	1
1	102	3	1	1276	3.625	2016	1	1
1	103	3	1	1276	1.044	2016	1	1
1	104	3	1	1276	0	2016	1	1
1	105	3	1	1276	5.592	2016	1	1
1	106	3	1	1276	0	2016	1	1
1	107	3	1	1276	0	2016	1	1
1	108	3	1	1276	2.4170001	2016	1	1
1	109	3	1	1276	.091	2016	1	1
1	110	3	1	1276	0	2016	1	1
1	501	3	1	1276	1.614	2016	1	1
1	502	3	1	1276	.80699998	2016	1	1
1	503	3	1	1276	.80699998	2016	1	1
1	504	3	1	1276	1.3789999	2016	1	1
1	505	3	1	1276	0	2016	1	1
1	506	3	1	1276	.56199998	2016	1	1
1	201	4	1	1276	1.964	2016	1	1
1	202	4	1	1276	.96200001	2016	1	1
1	203	4	1	1276	1.326	2016	1	1
1	204	4	1	1276	1.521	2016	1	1
1	205	4	1	1276	.042	2016	1	1
1	206	4	1	1276	0	2016	1	1
1	207	4	1	1276	1.158	2016	1	1
1	208	4	1	1276	2.5250001	2016	1	1
1	209	4	1	1276	1.263	2016	1	1
1	210	4	1	1276	.39500001	2016	1	1
1	211	4	1	1276	0	2016	1	1
1	212	4	1	1276	.39500001	2016	1	1
1	213	4	1	1276	0	2016	1	1
1	214	4	1	1276	0	2016	1	1
1	215	4	1	1276	0	2016	1	1
1	216	4	1	1276	0	2016	1	1
1	217	4	1	1276	0	2016	1	1
1	506	5	1	1276	.56199998	2016	1	1
1	601	5	1	1276	3.2850001	2016	1	1
1	602	5	1	1276	2.9860001	2016	1	1
1	603	5	1	1276	0	2016	1	1
1	604	5	1	1276	11.344	2016	1	1
1	605	5	1	1276	1.209	2016	1	1
1	606	5	1	1276	0	2016	1	1
1	608	5	1	1276	.285	2016	1	1
1	609	5	1	1276	0	2016	1	1
1	610	5	1	1276	1	2016	1	1
1	611	5	1	1276	0	2016	1	1
1	701	5	1	1276	0	2016	1	1
1	702	5	1	1276	.33500001	2016	1	1
1	703	5	1	1276	0	2016	1	1
1	704	5	1	1276	0	2016	1	1
1	705	5	1	1276	0	2016	1	1
1	1	6	1	1276	22.568001	2016	1	1
1	2	6	1	1276	2.9489999	2016	1	1
1	3	6	1	1276	1.521	2016	1	1
1	4	6	1	1276	0	2016	1	1
1	5	6	1	1276	2.4170001	2016	1	1
1	6	6	1	1276	1.326	2016	1	1
1	7	6	1	1276	1.302	2016	1	1
1	8	6	1	1276	.035	2016	1	1
1	9	6	1	1276	8.1829996	2016	1	1
1	10	6	1	1276	0	2016	1	1
1	12	6	1	1276	6.836	2016	1	1
1	13	6	1	1276	4.5209999	2016	1	1
1	14	6	1	1276	.39500001	2016	1	1
1	15	6	1	1276	0	2016	1	1
1	16	6	1	1276	16.1	2016	1	1
1	17	6	1	1276	0	2016	1	1
1	18	6	1	1276	.33500001	2016	1	1
1	19	6	1	1276	4.5700002	2016	1	1
1	20	6	1	1276	11.862	2016	1	1
1	21	6	1	1276	0	2016	1	1
1	22	6	1	1276	10.156	2016	1	1
1	23	6	1	1276	.29800001	2016	1	1
1	24	6	1	1276	4.6279998	2016	1	1
0	1	1	1	1320	22.558001	2016	4	2
0	2	1	1	1320	18.941999	2016	4	2
0	3	1	1	1320	5.638	2016	4	2
0	4	1	1	1320	2.6489999	2016	4	2
0	5	1	1	1320	7.1090002	2016	4	2
0	6	1	1	1320	12.749	2016	4	2
0	7	1	1	1320	0	2016	4	2
0	8	1	1	1320	2.3269999	2016	4	2
0	9	1	1	1320	8.0459995	2016	4	2
0	10	1	1	1320	9.3889999	2016	4	2
0	11	1	1	1320	.057	2016	4	2
0	12	1	1	1320	0	2016	4	2
0	13	1	1	1320	4.9549999	2016	4	2
0	14	1	1	1320	.65100002	2016	4	2
0	15	1	1	1320	4.9299998	2016	4	2
0	101	2	1	1320	4.7969999	2016	4	2
0	102	2	1	1320	4.6399999	2016	4	2
0	103	2	1	1320	1.98	2016	4	2
0	104	2	1	1320	0	2016	4	2
0	105	2	1	1320	7.7750001	2016	4	2
0	106	2	1	1320	0	2016	4	2
0	107	2	1	1320	0	2016	4	2
0	108	2	1	1320	3.0929999	2016	4	2
0	109	2	1	1320	.273	2016	4	2
0	110	2	1	1320	0	2016	4	2
0	201	2	1	1320	2.994	2016	4	2
0	202	2	1	1320	1.9680001	2016	4	2
0	203	2	1	1320	2.5699999	2016	4	2
0	204	2	1	1320	3.2130001	2016	4	2
0	205	2	1	1320	.40700001	2016	4	2
0	206	2	1	1320	0	2016	4	2
0	207	2	1	1320	2.3970001	2016	4	2
0	208	2	1	1320	1.8710001	2016	4	2
0	209	2	1	1320	.93599999	2016	4	2
0	210	2	1	1320	1.044	2016	4	2
0	211	2	1	1320	0	2016	4	2
0	212	2	1	1320	1.044	2016	4	2
0	213	2	1	1320	0	2016	4	2
0	214	2	1	1320	.127	2016	4	2
0	215	2	1	1320	0	2016	4	2
0	216	2	1	1320	0	2016	4	2
0	217	2	1	1320	.37	2016	4	2
0	301	2	1	1320	0	2016	4	2
0	302	2	1	1320	.1	2016	4	2
0	304	2	1	1320	.077	2016	4	2
0	306	2	1	1320	0	2016	4	2
0	307	2	1	1320	0	2016	4	2
0	308	2	1	1320	.016	2016	4	2
0	309	2	1	1320	5.4460001	2016	4	2
0	310	2	1	1320	0	2016	4	2
0	401	2	1	1320	1.927	2016	4	2
0	402	2	1	1320	.073	2016	4	2
0	403	2	1	1320	.18000001	2016	4	2
0	404	2	1	1320	.46799999	2016	4	2
0	405	2	1	1320	0	2016	4	2
0	406	2	1	1320	0	2016	4	2
0	407	2	1	1320	0	2016	4	2
0	501	2	1	1320	1.227	2016	4	2
0	502	2	1	1320	.61299998	2016	4	2
0	503	2	1	1320	.61299998	2016	4	2
0	504	2	1	1320	1.067	2016	4	2
0	505	2	1	1320	0	2016	4	2
0	506	2	1	1320	.384	2016	4	2
0	507	2	1	1320	0	2016	4	2
0	508	2	1	1320	0	2016	4	2
0	509	2	1	1320	3.2049999	2016	4	2
0	601	2	1	1320	1.858	2016	4	2
0	602	2	1	1320	1.677	2016	4	2
0	603	2	1	1320	.034	2016	4	2
0	604	2	1	1320	5.9770002	2016	4	2
0	605	2	1	1320	2.618	2016	4	2
0	606	2	1	1320	0	2016	4	2
0	608	2	1	1320	.15700001	2016	4	2
0	609	2	1	1320	0	2016	4	2
0	610	2	1	1320	.42899999	2016	4	2
0	611	2	1	1320	0	2016	4	2
0	701	2	1	1320	0	2016	4	2
0	702	2	1	1320	0	2016	4	2
0	703	2	1	1320	0	2016	4	2
0	704	2	1	1320	0	2016	4	2
0	705	2	1	1320	0	2016	4	2
0	801	2	1	1320	1.11	2016	4	2
0	802	2	1	1320	1.11	2016	4	2
0	803	2	1	1320	0	2016	4	2
0	804	2	1	1320	.106	2016	4	2
0	805	2	1	1320	0	2016	4	2
0	806	2	1	1320	0	2016	4	2
0	807	2	1	1320	0	2016	4	2
0	901	2	1	1320	4.04	2016	4	2
0	902	2	1	1320	1.663	2016	4	2
0	903	2	1	1320	.676	2016	4	2
0	904	2	1	1320	.237	2016	4	2
0	905	2	1	1320	.077	2016	4	2
0	906	2	1	1320	1.352	2016	4	2
0	908	2	1	1320	0	2016	4	2
0	1001	2	1	1320	2.5869999	2016	4	2
0	1002	2	1	1320	.382	2016	4	2
0	1003	2	1	1320	0	2016	4	2
0	1004	2	1	1320	0	2016	4	2
0	1005	2	1	1320	.219	2016	4	2
0	1006	2	1	1320	.37799999	2016	4	2
0	1007	2	1	1320	0	2016	4	2
0	1008	2	1	1320	0	2016	4	2
0	1009	2	1	1320	2.164	2016	4	2
0	1010	2	1	1320	.75099999	2016	4	2
0	1011	2	1	1320	2.2820001	2016	4	2
0	1012	2	1	1320	.62599999	2016	4	2
0	1101	2	1	1320	0	2016	4	2
0	1102	2	1	1320	0	2016	4	2
0	1103	2	1	1320	.029	2016	4	2
0	1104	2	1	1320	.029	2016	4	2
0	1105	2	1	1320	0	2016	4	2
0	1106	2	1	1320	0	2016	4	2
0	1201	2	1	1320	0	2016	4	2
0	1301	2	1	1320	4.665	2016	4	2
0	1302	2	1	1320	.29100001	2016	4	2
0	1401	2	1	1320	.65100002	2016	4	2
0	1501	2	1	1320	4.9299998	2016	4	2
0	101	3	1	1320	4.7969999	2016	4	2
0	102	3	1	1320	4.6399999	2016	4	2
0	103	3	1	1320	1.98	2016	4	2
0	104	3	1	1320	0	2016	4	2
0	105	3	1	1320	7.7750001	2016	4	2
0	106	3	1	1320	0	2016	4	2
0	107	3	1	1320	0	2016	4	2
0	108	3	1	1320	3.0929999	2016	4	2
0	109	3	1	1320	.273	2016	4	2
0	110	3	1	1320	0	2016	4	2
0	501	3	1	1320	1.227	2016	4	2
0	502	3	1	1320	.61299998	2016	4	2
0	503	3	1	1320	.61299998	2016	4	2
0	504	3	1	1320	1.067	2016	4	2
0	505	3	1	1320	0	2016	4	2
0	506	3	1	1320	.384	2016	4	2
0	201	4	1	1320	2.994	2016	4	2
0	202	4	1	1320	1.9680001	2016	4	2
0	203	4	1	1320	2.5699999	2016	4	2
0	204	4	1	1320	3.2130001	2016	4	2
0	205	4	1	1320	.40700001	2016	4	2
0	206	4	1	1320	0	2016	4	2
0	207	4	1	1320	2.3970001	2016	4	2
0	208	4	1	1320	1.8710001	2016	4	2
0	209	4	1	1320	.93599999	2016	4	2
0	210	4	1	1320	1.044	2016	4	2
0	211	4	1	1320	0	2016	4	2
0	212	4	1	1320	1.044	2016	4	2
0	213	4	1	1320	0	2016	4	2
0	214	4	1	1320	.127	2016	4	2
0	215	4	1	1320	0	2016	4	2
0	216	4	1	1320	0	2016	4	2
0	217	4	1	1320	.37	2016	4	2
0	506	5	1	1320	.384	2016	4	2
0	601	5	1	1320	1.858	2016	4	2
0	602	5	1	1320	1.677	2016	4	2
0	603	5	1	1320	.034	2016	4	2
0	604	5	1	1320	5.9770002	2016	4	2
0	605	5	1	1320	2.618	2016	4	2
0	606	5	1	1320	0	2016	4	2
0	608	5	1	1320	.15700001	2016	4	2
0	609	5	1	1320	0	2016	4	2
0	610	5	1	1320	.42899999	2016	4	2
0	611	5	1	1320	0	2016	4	2
0	701	5	1	1320	0	2016	4	2
0	702	5	1	1320	0	2016	4	2
0	703	5	1	1320	0	2016	4	2
0	704	5	1	1320	0	2016	4	2
0	705	5	1	1320	0	2016	4	2
0	1	6	1	1320	25.791	2016	4	2
0	2	6	1	1320	6.9910002	2016	4	2
0	3	6	1	1320	3.2130001	2016	4	2
0	4	6	1	1320	0	2016	4	2
0	5	6	1	1320	3.0929999	2016	4	2
0	6	6	1	1320	2.5699999	2016	4	2
