problem	cat	numsurveys	numrespondents	perc	year	month	quarter
605	5	5	4756	2.3670001	2008	10	4
606	5	5	4756	0	2008	10	4
608	5	5	4756	.403	2008	10	4
609	5	5	4756	0	2008	10	4
610	5	5	4756	3.3640001	2008	10	4
611	5	5	4756	0	2008	10	4
701	5	5	4756	0	2008	10	4
702	5	5	4756	.071	2008	10	4
703	5	5	4756	0	2008	10	4
704	5	5	4756	0	2008	10	4
705	5	5	4756	0	2008	10	4
1	6	5	4756	62.120998	2008	10	4
2	6	5	4756	.47400001	2008	10	4
3	6	5	4756	2.875	2008	10	4
4	6	5	4756	0	2008	10	4
5	6	5	4756	.14300001	2008	10	4
6	6	5	4756	1.01	2008	10	4
7	6	5	4756	.50800002	2008	10	4
8	6	5	4756	1.027	2008	10	4
9	6	5	4756	1.256	2008	10	4
10	6	5	4756	0	2008	10	4
12	6	5	4756	.435	2008	10	4
13	6	5	4756	6.4229999	2008	10	4
14	6	5	4756	.48899999	2008	10	4
15	6	5	4756	1.0140001	2008	10	4
16	6	5	4756	5.086	2008	10	4
17	6	5	4756	0	2008	10	4
18	6	5	4756	.071	2008	10	4
19	6	5	4756	4.3169999	2008	10	4
20	6	5	4756	5.164	2008	10	4
21	6	5	4756	.18799999	2008	10	4
22	6	5	4756	5.0679998	2008	10	4
23	6	5	4756	.34799999	2008	10	4
24	6	5	4756	1.983	2008	10	4
1	1	3	3151	63.66	2009	1	1
2	1	3	3151	10.835	2009	1	1
3	1	3	3151	.222	2009	1	1
4	1	3	3151	.23999999	2009	1	1
5	1	3	3151	3.904	2009	1	1
6	1	3	3151	7.4840002	2009	1	1
7	1	3	3151	.227	2009	1	1
8	1	3	3151	1.778	2009	1	1
9	1	3	3151	3.638	2009	1	1
10	1	3	3151	4.711	2009	1	1
11	1	3	3151	.123	2009	1	1
12	1	3	3151	0	2009	1	1
13	1	3	3151	1.448	2009	1	1
14	1	3	3151	.289	2009	1	1
15	1	3	3151	1.443	2009	1	1
101	2	3	3151	49.577999	2009	1	1
102	2	3	3151	11.011	2009	1	1
103	2	3	3151	1.053	2009	1	1
104	2	3	3151	0	2009	1	1
105	2	3	3151	.89399999	2009	1	1
106	2	3	3151	.73699999	2009	1	1
107	2	3	3151	0	2009	1	1
108	2	3	3151	.093	2009	1	1
109	2	3	3151	.294	2009	1	1
110	2	3	3151	0	2009	1	1
201	2	3	3151	.52100003	2009	1	1
202	2	3	3151	.21799999	2009	1	1
203	2	3	3151	.63200003	2009	1	1
204	2	3	3151	2.4560001	2009	1	1
205	2	3	3151	.016	2009	1	1
206	2	3	3151	0	2009	1	1
207	2	3	3151	5.487	2009	1	1
208	2	3	3151	.39500001	2009	1	1
209	2	3	3151	0	2009	1	1
210	2	3	3151	.12	2009	1	1
211	2	3	3151	.149	2009	1	1
212	2	3	3151	.12	2009	1	1
213	2	3	3151	0	2009	1	1
214	2	3	3151	.017	2009	1	1
215	2	3	3151	.163	2009	1	1
216	2	3	3151	0	2009	1	1
217	2	3	3151	.54100001	2009	1	1
301	2	3	3151	0	2009	1	1
302	2	3	3151	.02	2009	1	1
304	2	3	3151	.083	2009	1	1
306	2	3	3151	0	2009	1	1
307	2	3	3151	0	2009	1	1
308	2	3	3151	0	2009	1	1
309	2	3	3151	.119	2009	1	1
310	2	3	3151	0	2009	1	1
401	2	3	3151	.223	2009	1	1
402	2	3	3151	0	2009	1	1
403	2	3	3151	0	2009	1	1
404	2	3	3151	.017	2009	1	1
405	2	3	3151	0	2009	1	1
406	2	3	3151	0	2009	1	1
407	2	3	3151	0	2009	1	1
501	2	3	3151	.315	2009	1	1
502	2	3	3151	.85100001	2009	1	1
503	2	3	3151	1.166	2009	1	1
504	2	3	3151	.285	2009	1	1
505	2	3	3151	0	2009	1	1
506	2	3	3151	.30000001	2009	1	1
507	2	3	3151	0	2009	1	1
508	2	3	3151	0	2009	1	1
509	2	3	3151	.98699999	2009	1	1
601	2	3	3151	.40099999	2009	1	1
602	2	3	3151	1.087	2009	1	1
603	2	3	3151	0	2009	1	1
604	2	3	3151	1.1289999	2009	1	1
605	2	3	3151	2.9809999	2009	1	1
606	2	3	3151	.02	2009	1	1
608	2	3	3151	.50300002	2009	1	1
609	2	3	3151	0	2009	1	1
610	2	3	3151	1.362	2009	1	1
611	2	3	3151	0	2009	1	1
701	2	3	3151	0	2009	1	1
702	2	3	3151	.227	2009	1	1
703	2	3	3151	0	2009	1	1
704	2	3	3151	0	2009	1	1
705	2	3	3151	0	2009	1	1
801	2	3	3151	.30599999	2009	1	1
802	2	3	3151	0	2009	1	1
803	2	3	3151	.21600001	2009	1	1
804	2	3	3151	1.132	2009	1	1
805	2	3	3151	.032	2009	1	1
806	2	3	3151	.092	2009	1	1
807	2	3	3151	0	2009	1	1
901	2	3	3151	2.3	2009	1	1
902	2	3	3151	.44299999	2009	1	1
903	2	3	3151	.81699997	2009	1	1
904	2	3	3151	0	2009	1	1
905	2	3	3151	.078	2009	1	1
906	2	3	3151	0	2009	1	1
908	2	3	3151	0	2009	1	1
1001	2	3	3151	.96799999	2009	1	1
1002	2	3	3151	.41	2009	1	1
1003	2	3	3151	.18799999	2009	1	1
1004	2	3	3151	.361	2009	1	1
1005	2	3	3151	0	2009	1	1
1006	2	3	3151	0	2009	1	1
1007	2	3	3151	.106	2009	1	1
1008	2	3	3151	0	2009	1	1
1009	2	3	3151	.08	2009	1	1
1010	2	3	3151	.46599999	2009	1	1
1011	2	3	3151	1.501	2009	1	1
1012	2	3	3151	.63200003	2009	1	1
1101	2	3	3151	0	2009	1	1
1102	2	3	3151	.123	2009	1	1
1103	2	3	3151	0	2009	1	1
1104	2	3	3151	0	2009	1	1
1105	2	3	3151	0	2009	1	1
1106	2	3	3151	0	2009	1	1
1201	2	3	3151	0	2009	1	1
1301	2	3	3151	1.448	2009	1	1
1302	2	3	3151	0	2009	1	1
1401	2	3	3151	.289	2009	1	1
1501	2	3	3151	1.443	2009	1	1
101	3	3	3151	49.577999	2009	1	1
102	3	3	3151	11.011	2009	1	1
103	3	3	3151	1.053	2009	1	1
104	3	3	3151	0	2009	1	1
105	3	3	3151	.89399999	2009	1	1
106	3	3	3151	.73699999	2009	1	1
107	3	3	3151	0	2009	1	1
108	3	3	3151	.093	2009	1	1
109	3	3	3151	.294	2009	1	1
110	3	3	3151	0	2009	1	1
501	3	3	3151	.315	2009	1	1
502	3	3	3151	.85100001	2009	1	1
503	3	3	3151	1.166	2009	1	1
504	3	3	3151	.285	2009	1	1
505	3	3	3151	0	2009	1	1
506	3	3	3151	.30000001	2009	1	1
201	4	3	3151	.52100003	2009	1	1
202	4	3	3151	.21799999	2009	1	1
203	4	3	3151	.63200003	2009	1	1
204	4	3	3151	2.4560001	2009	1	1
205	4	3	3151	.016	2009	1	1
206	4	3	3151	0	2009	1	1
207	4	3	3151	5.487	2009	1	1
208	4	3	3151	.39500001	2009	1	1
209	4	3	3151	0	2009	1	1
210	4	3	3151	.12	2009	1	1
211	4	3	3151	.149	2009	1	1
212	4	3	3151	.12	2009	1	1
213	4	3	3151	0	2009	1	1
214	4	3	3151	.017	2009	1	1
215	4	3	3151	.163	2009	1	1
216	4	3	3151	0	2009	1	1
217	4	3	3151	.54100001	2009	1	1
506	5	3	3151	.30000001	2009	1	1
601	5	3	3151	.40099999	2009	1	1
602	5	3	3151	1.087	2009	1	1
603	5	3	3151	0	2009	1	1
604	5	3	3151	1.1289999	2009	1	1
605	5	3	3151	2.9809999	2009	1	1
606	5	3	3151	.02	2009	1	1
608	5	3	3151	.50300002	2009	1	1
609	5	3	3151	0	2009	1	1
610	5	3	3151	1.362	2009	1	1
611	5	3	3151	0	2009	1	1
701	5	3	3151	0	2009	1	1
702	5	3	3151	.227	2009	1	1
703	5	3	3151	0	2009	1	1
704	5	3	3151	0	2009	1	1
705	5	3	3151	0	2009	1	1
1	6	3	3151	66.146004	2009	1	1
2	6	3	3151	.222	2009	1	1
3	6	3	3151	2.4560001	2009	1	1
4	6	3	3151	0	2009	1	1
5	6	3	3151	.093	2009	1	1
6	6	3	3151	.63200003	2009	1	1
7	6	3	3151	.52200001	2009	1	1
8	6	3	3151	1.132	2009	1	1
9	6	3	3151	.98699999	2009	1	1
10	6	3	3151	.017	2009	1	1
12	6	3	3151	.36300001	2009	1	1
13	6	3	3151	7.0650001	2009	1	1
14	6	3	3151	.26899999	2009	1	1
15	6	3	3151	.52499998	2009	1	1
16	6	3	3151	5.5180001	2009	1	1
17	6	3	3151	0	2009	1	1
18	6	3	3151	.227	2009	1	1
19	6	3	3151	2.266	2009	1	1
20	6	3	3151	4.711	2009	1	1
21	6	3	3151	.032	2009	1	1
22	6	3	3151	5.086	2009	1	1
23	6	3	3151	.289	2009	1	1
24	6	3	3151	1.443	2009	1	1
1	1	4	3905	59.889999	2009	4	2
2	1	4	3905	10.431	2009	4	2
3	1	4	3905	.68199998	2009	4	2
4	1	4	3905	.86299998	2009	4	2
5	1	4	3905	4.6690001	2009	4	2
6	1	4	3905	8.033	2009	4	2
7	1	4	3905	.104	2009	4	2
8	1	4	3905	1.906	2009	4	2
9	1	4	3905	4.2090001	2009	4	2
10	1	4	3905	5.0120001	2009	4	2
11	1	4	3905	.44499999	2009	4	2
12	1	4	3905	0	2009	4	2
13	1	4	3905	1.447	2009	4	2
14	1	4	3905	.214	2009	4	2
15	1	4	3905	2.0940001	2009	4	2
101	2	4	3905	42.478001	2009	4	2
102	2	4	3905	14.907	2009	4	2
103	2	4	3905	.73199999	2009	4	2
104	2	4	3905	0	2009	4	2
105	2	4	3905	.421	2009	4	2
106	2	4	3905	.773	2009	4	2
107	2	4	3905	0	2009	4	2
108	2	4	3905	.115	2009	4	2
109	2	4	3905	.465	2009	4	2
110	2	4	3905	0	2009	4	2
201	2	4	3905	.36399999	2009	4	2
202	2	4	3905	.28999999	2009	4	2
203	2	4	3905	1.0930001	2009	4	2
204	2	4	3905	4.1069999	2009	4	2
205	2	4	3905	.104	2009	4	2
206	2	4	3905	0	2009	4	2
207	2	4	3905	3.286	2009	4	2
208	2	4	3905	.47299999	2009	4	2
209	2	4	3905	0	2009	4	2
210	2	4	3905	.185	2009	4	2
211	2	4	3905	.19	2009	4	2
212	2	4	3905	.30199999	2009	4	2
213	2	4	3905	0	2009	4	2
214	2	4	3905	0	2009	4	2
215	2	4	3905	0	2009	4	2
216	2	4	3905	0	2009	4	2
217	2	4	3905	.035	2009	4	2
301	2	4	3905	0	2009	4	2
302	2	4	3905	.105	2009	4	2
304	2	4	3905	.465	2009	4	2
306	2	4	3905	0	2009	4	2
307	2	4	3905	0	2009	4	2
308	2	4	3905	0	2009	4	2
309	2	4	3905	.112	2009	4	2
310	2	4	3905	0	2009	4	2
401	2	4	3905	.54500002	2009	4	2
402	2	4	3905	0	2009	4	2
403	2	4	3905	.001	2009	4	2
404	2	4	3905	.31799999	2009	4	2
405	2	4	3905	0	2009	4	2
406	2	4	3905	0	2009	4	2
407	2	4	3905	0	2009	4	2
501	2	4	3905	0	2009	4	2
502	2	4	3905	1.331	2009	4	2
503	2	4	3905	1.331	2009	4	2
504	2	4	3905	.26800001	2009	4	2
505	2	4	3905	0	2009	4	2
506	2	4	3905	.352	2009	4	2
507	2	4	3905	0	2009	4	2
508	2	4	3905	0	2009	4	2
509	2	4	3905	1.387	2009	4	2
601	2	4	3905	.88700002	2009	4	2
602	2	4	3905	1.28	2009	4	2
603	2	4	3905	.084	2009	4	2
604	2	4	3905	1.505	2009	4	2
605	2	4	3905	1.988	2009	4	2
606	2	4	3905	0	2009	4	2
608	2	4	3905	.257	2009	4	2
609	2	4	3905	0	2009	4	2
610	2	4	3905	1.896	2009	4	2
611	2	4	3905	.13500001	2009	4	2
701	2	4	3905	0	2009	4	2
702	2	4	3905	.104	2009	4	2
703	2	4	3905	0	2009	4	2
704	2	4	3905	0	2009	4	2
705	2	4	3905	0	2009	4	2
801	2	4	3905	.787	2009	4	2
802	2	4	3905	0	2009	4	2
803	2	4	3905	.138	2009	4	2
804	2	4	3905	.79400003	2009	4	2
805	2	4	3905	.18700001	2009	4	2
806	2	4	3905	0	2009	4	2
807	2	4	3905	0	2009	4	2
901	2	4	3905	2.5309999	2009	4	2
902	2	4	3905	.412	2009	4	2
903	2	4	3905	1.056	2009	4	2
904	2	4	3905	0	2009	4	2
905	2	4	3905	.20900001	2009	4	2
906	2	4	3905	0	2009	4	2
908	2	4	3905	0	2009	4	2
1001	2	4	3905	1.098	2009	4	2
1002	2	4	3905	.32699999	2009	4	2
1003	2	4	3905	0	2009	4	2
1004	2	4	3905	.25999999	2009	4	2
1005	2	4	3905	0	2009	4	2
1006	2	4	3905	0	2009	4	2
1007	2	4	3905	.22400001	2009	4	2
1008	2	4	3905	0	2009	4	2
1009	2	4	3905	0	2009	4	2
1010	2	4	3905	.23100001	2009	4	2
1011	2	4	3905	2.1210001	2009	4	2
1012	2	4	3905	.75099999	2009	4	2
1101	2	4	3905	.23	2009	4	2
1102	2	4	3905	.167	2009	4	2
1103	2	4	3905	.048	2009	4	2
1104	2	4	3905	0	2009	4	2
1105	2	4	3905	0	2009	4	2
1106	2	4	3905	0	2009	4	2
1201	2	4	3905	0	2009	4	2
1301	2	4	3905	1.447	2009	4	2
1302	2	4	3905	0	2009	4	2
1401	2	4	3905	.214	2009	4	2
1501	2	4	3905	2.0940001	2009	4	2
101	3	4	3905	42.478001	2009	4	2
102	3	4	3905	14.907	2009	4	2
103	3	4	3905	.73199999	2009	4	2
104	3	4	3905	0	2009	4	2
105	3	4	3905	.421	2009	4	2
106	3	4	3905	.773	2009	4	2
107	3	4	3905	0	2009	4	2
108	3	4	3905	.115	2009	4	2
109	3	4	3905	.465	2009	4	2
110	3	4	3905	0	2009	4	2
501	3	4	3905	0	2009	4	2
502	3	4	3905	1.331	2009	4	2
503	3	4	3905	1.331	2009	4	2
504	3	4	3905	.26800001	2009	4	2
505	3	4	3905	0	2009	4	2
506	3	4	3905	.352	2009	4	2
201	4	4	3905	.36399999	2009	4	2
202	4	4	3905	.28999999	2009	4	2
203	4	4	3905	1.0930001	2009	4	2
204	4	4	3905	4.1069999	2009	4	2
205	4	4	3905	.104	2009	4	2
206	4	4	3905	0	2009	4	2
207	4	4	3905	3.286	2009	4	2
208	4	4	3905	.47299999	2009	4	2
209	4	4	3905	0	2009	4	2
210	4	4	3905	.185	2009	4	2
211	4	4	3905	.19	2009	4	2
212	4	4	3905	.30199999	2009	4	2
213	4	4	3905	0	2009	4	2
214	4	4	3905	0	2009	4	2
215	4	4	3905	0	2009	4	2
216	4	4	3905	0	2009	4	2
217	4	4	3905	.035	2009	4	2
506	5	4	3905	.352	2009	4	2
601	5	4	3905	.88700002	2009	4	2
602	5	4	3905	1.28	2009	4	2
603	5	4	3905	.084	2009	4	2
604	5	4	3905	1.505	2009	4	2
605	5	4	3905	1.988	2009	4	2
606	5	4	3905	0	2009	4	2
608	5	4	3905	.257	2009	4	2
609	5	4	3905	0	2009	4	2
610	5	4	3905	1.896	2009	4	2
611	5	4	3905	.13500001	2009	4	2
701	5	4	3905	0	2009	4	2
702	5	4	3905	.104	2009	4	2
703	5	4	3905	0	2009	4	2
704	5	4	3905	0	2009	4	2
705	5	4	3905	0	2009	4	2
1	6	4	3905	63.000999	2009	4	2
2	6	4	3905	.68199998	2009	4	2
3	6	4	3905	4.1069999	2009	4	2
4	6	4	3905	0	2009	4	2
5	6	4	3905	.115	2009	4	2
6	6	4	3905	1.0930001	2009	4	2
7	6	4	3905	.92500001	2009	4	2
8	6	4	3905	.92500001	2009	4	2
9	6	4	3905	1.387	2009	4	2
10	6	4	3905	0	2009	4	2
12	6	4	3905	1.308	2009	4	2
13	6	4	3905	4.2649999	2009	4	2
14	6	4	3905	.49200001	2009	4	2
15	6	4	3905	.177	2009	4	2
16	6	4	3905	5.21	2009	4	2
17	6	4	3905	0	2009	4	2
18	6	4	3905	.104	2009	4	2
19	6	4	3905	3.1760001	2009	4	2
20	6	4	3905	5.0120001	2009	4	2
21	6	4	3905	.056	2009	4	2
22	6	4	3905	5.6560001	2009	4	2
23	6	4	3905	.214	2009	4	2
24	6	4	3905	2.0940001	2009	4	2
1	1	5	5139	50.084	2009	7	3
2	1	5	5139	19.076	2009	7	3
3	1	5	5139	.713	2009	7	3
4	1	5	5139	.80699998	2009	7	3
5	1	5	5139	5.9130001	2009	7	3
6	1	5	5139	7.1830001	2009	7	3
7	1	5	5139	.32100001	2009	7	3
8	1	5	5139	.80299997	2009	7	3
9	1	5	5139	3.257	2009	7	3
10	1	5	5139	5.8699999	2009	7	3
11	1	5	5139	.125	2009	7	3
12	1	5	5139	0	2009	7	3
13	1	5	5139	2.9349999	2009	7	3
14	1	5	5139	.27599999	2009	7	3
15	1	5	5139	2.638	2009	7	3
101	2	5	5139	28.722	2009	7	3
102	2	5	5139	14.342	2009	7	3
103	2	5	5139	2.5899999	2009	7	3
104	2	5	5139	0	2009	7	3
105	2	5	5139	1.395	2009	7	3
106	2	5	5139	.96200001	2009	7	3
107	2	5	5139	.19499999	2009	7	3
108	2	5	5139	1.398	2009	7	3
109	2	5	5139	.48100001	2009	7	3
110	2	5	5139	0	2009	7	3
201	2	5	5139	.107	2009	7	3
202	2	5	5139	.16500001	2009	7	3
203	2	5	5139	1.094	2009	7	3
204	2	5	5139	13.68	2009	7	3
205	2	5	5139	.228	2009	7	3
206	2	5	5139	0	2009	7	3
207	2	5	5139	2.563	2009	7	3
208	2	5	5139	.19	2009	7	3
209	2	5	5139	0	2009	7	3
210	2	5	5139	.223	2009	7	3
211	2	5	5139	.52999997	2009	7	3
212	2	5	5139	.20100001	2009	7	3
213	2	5	5139	0	2009	7	3
214	2	5	5139	0	2009	7	3
215	2	5	5139	.059	2009	7	3
216	2	5	5139	0	2009	7	3
217	2	5	5139	.035	2009	7	3
301	2	5	5139	0	2009	7	3
302	2	5	5139	.065	2009	7	3
304	2	5	5139	.213	2009	7	3
306	2	5	5139	0	2009	7	3
307	2	5	5139	0	2009	7	3
308	2	5	5139	.007	2009	7	3
309	2	5	5139	.428	2009	7	3
310	2	5	5139	0	2009	7	3
401	2	5	5139	.51899999	2009	7	3
402	2	5	5139	0	2009	7	3
403	2	5	5139	.074	2009	7	3
404	2	5	5139	.214	2009	7	3
405	2	5	5139	0	2009	7	3
406	2	5	5139	0	2009	7	3
407	2	5	5139	0	2009	7	3
501	2	5	5139	.63	2009	7	3
502	2	5	5139	1.727	2009	7	3
503	2	5	5139	1.727	2009	7	3
504	2	5	5139	.546	2009	7	3
505	2	5	5139	0	2009	7	3
506	2	5	5139	.428	2009	7	3
507	2	5	5139	0	2009	7	3
508	2	5	5139	0	2009	7	3
509	2	5	5139	.85500002	2009	7	3
601	2	5	5139	.56900001	2009	7	3
602	2	5	5139	.87099999	2009	7	3
603	2	5	5139	.024	2009	7	3
604	2	5	5139	1.011	2009	7	3
605	2	5	5139	2.846	2009	7	3
606	2	5	5139	0	2009	7	3
608	2	5	5139	.30199999	2009	7	3
609	2	5	5139	0	2009	7	3
610	2	5	5139	1.559	2009	7	3
611	2	5	5139	0	2009	7	3
701	2	5	5139	0	2009	7	3
702	2	5	5139	.32100001	2009	7	3
703	2	5	5139	0	2009	7	3
704	2	5	5139	0	2009	7	3
705	2	5	5139	0	2009	7	3
801	2	5	5139	.25299999	2009	7	3
802	2	5	5139	.027	2009	7	3
803	2	5	5139	.105	2009	7	3
804	2	5	5139	.20999999	2009	7	3
805	2	5	5139	.186	2009	7	3
806	2	5	5139	.023	2009	7	3
807	2	5	5139	0	2009	7	3
901	2	5	5139	1.845	2009	7	3
902	2	5	5139	.47099999	2009	7	3
903	2	5	5139	.71899998	2009	7	3
904	2	5	5139	0	2009	7	3
905	2	5	5139	.14300001	2009	7	3
906	2	5	5139	.078	2009	7	3
908	2	5	5139	0	2009	7	3
1001	2	5	5139	1.118	2009	7	3
1002	2	5	5139	.64399999	2009	7	3
1003	2	5	5139	0	2009	7	3
1004	2	5	5139	.45699999	2009	7	3
1005	2	5	5139	0	2009	7	3
1006	2	5	5139	.056	2009	7	3
1007	2	5	5139	.054	2009	7	3
1008	2	5	5139	.056	2009	7	3
1009	2	5	5139	.082	2009	7	3
1010	2	5	5139	.58499998	2009	7	3
1011	2	5	5139	1.675	2009	7	3
1012	2	5	5139	1.141	2009	7	3
1101	2	5	5139	.036	2009	7	3
1102	2	5	5139	.033	2009	7	3
1103	2	5	5139	.056	2009	7	3
1104	2	5	5139	0	2009	7	3
1105	2	5	5139	0	2009	7	3
1106	2	5	5139	0	2009	7	3
1201	2	5	5139	0	2009	7	3
1301	2	5	5139	2.8800001	2009	7	3
1302	2	5	5139	.056	2009	7	3
1401	2	5	5139	.27599999	2009	7	3
1501	2	5	5139	2.638	2009	7	3
101	3	5	5139	28.722	2009	7	3
102	3	5	5139	14.342	2009	7	3
103	3	5	5139	2.5899999	2009	7	3
104	3	5	5139	0	2009	7	3
105	3	5	5139	1.395	2009	7	3
106	3	5	5139	.96200001	2009	7	3
107	3	5	5139	.19499999	2009	7	3
108	3	5	5139	1.398	2009	7	3
109	3	5	5139	.48100001	2009	7	3
110	3	5	5139	0	2009	7	3
501	3	5	5139	.63	2009	7	3
502	3	5	5139	1.727	2009	7	3
503	3	5	5139	1.727	2009	7	3
504	3	5	5139	.546	2009	7	3
505	3	5	5139	0	2009	7	3
506	3	5	5139	.428	2009	7	3
201	4	5	5139	.107	2009	7	3
202	4	5	5139	.16500001	2009	7	3
203	4	5	5139	1.094	2009	7	3
204	4	5	5139	13.68	2009	7	3
205	4	5	5139	.228	2009	7	3
206	4	5	5139	0	2009	7	3
207	4	5	5139	2.563	2009	7	3
208	4	5	5139	.19	2009	7	3
209	4	5	5139	0	2009	7	3
210	4	5	5139	.223	2009	7	3
211	4	5	5139	.52999997	2009	7	3
212	4	5	5139	.20100001	2009	7	3
213	4	5	5139	0	2009	7	3
214	4	5	5139	0	2009	7	3
215	4	5	5139	.059	2009	7	3
216	4	5	5139	0	2009	7	3
217	4	5	5139	.035	2009	7	3
506	5	5	5139	.428	2009	7	3
601	5	5	5139	.56900001	2009	7	3
602	5	5	5139	.87099999	2009	7	3
603	5	5	5139	.024	2009	7	3
604	5	5	5139	1.011	2009	7	3
605	5	5	5139	2.846	2009	7	3
606	5	5	5139	0	2009	7	3
608	5	5	5139	.30199999	2009	7	3
609	5	5	5139	0	2009	7	3
610	5	5	5139	1.559	2009	7	3
611	5	5	5139	0	2009	7	3
701	5	5	5139	0	2009	7	3
702	5	5	5139	.32100001	2009	7	3
703	5	5	5139	0	2009	7	3
704	5	5	5139	0	2009	7	3
705	5	5	5139	0	2009	7	3
1	6	5	5139	52.557999	2009	7	3
2	6	5	5139	.79100001	2009	7	3
3	6	5	5139	13.68	2009	7	3
4	6	5	5139	0	2009	7	3
5	6	5	5139	1.398	2009	7	3
6	6	5	5139	1.094	2009	7	3
7	6	5	5139	.384	2009	7	3
8	6	5	5139	.345	2009	7	3
9	6	5	5139	.85500002	2009	7	3
10	6	5	5139	0	2009	7	3
12	6	5	5139	.93300003	2009	7	3
13	6	5	5139	3.3789999	2009	7	3
14	6	5	5139	.73199999	2009	7	3
15	6	5	5139	.97100002	2009	7	3
16	6	5	5139	5.1799998	2009	7	3
17	6	5	5139	0	2009	7	3
18	6	5	5139	.32100001	2009	7	3
19	6	5	5139	2.431	2009	7	3
20	6	5	5139	5.8699999	2009	7	3
21	6	5	5139	.051	2009	7	3
22	6	5	5139	6.1139998	2009	7	3
23	6	5	5139	.27599999	2009	7	3
24	6	5	5139	2.638	2009	7	3
1	1	5	4900	43.179001	2009	10	4
2	1	5	4900	20.787001	2009	10	4
3	1	5	4900	.52600002	2009	10	4
4	1	5	4900	.99900001	2009	10	4
5	1	5	4900	5.6079998	2009	10	4
6	1	5	4900	12.202	2009	10	4
7	1	5	4900	.109	2009	10	4
8	1	5	4900	.98299998	2009	10	4
9	1	5	4900	3.872	2009	10	4
10	1	5	4900	6.77	2009	10	4
11	1	5	4900	.32600001	2009	10	4
12	1	5	4900	0	2009	10	4
13	1	5	4900	1.615	2009	10	4
14	1	5	4900	.315	2009	10	4
15	1	5	4900	2.707	2009	10	4
101	2	5	4900	25.487	2009	10	4
102	2	5	4900	15.725	2009	10	4
103	2	5	4900	.80000001	2009	10	4
104	2	5	4900	0	2009	10	4
105	2	5	4900	.48199999	2009	10	4
106	2	5	4900	.41100001	2009	10	4
107	2	5	4900	0	2009	10	4
108	2	5	4900	.059	2009	10	4
109	2	5	4900	.21600001	2009	10	4
110	2	5	4900	0	2009	10	4
201	2	5	4900	.233	2009	10	4
202	2	5	4900	.162	2009	10	4
203	2	5	4900	1.293	2009	10	4
204	2	5	4900	14.39	2009	10	4
205	2	5	4900	.18000001	2009	10	4
206	2	5	4900	0	2009	10	4
207	2	5	4900	2.9289999	2009	10	4
208	2	5	4900	.32600001	2009	10	4
209	2	5	4900	0	2009	10	4
210	2	5	4900	.21699999	2009	10	4
211	2	5	4900	.055	2009	10	4
212	2	5	4900	.60000002	2009	10	4
213	2	5	4900	0	2009	10	4
214	2	5	4900	0	2009	10	4
215	2	5	4900	.235	2009	10	4
216	2	5	4900	0	2009	10	4
217	2	5	4900	.16599999	2009	10	4
301	2	5	4900	0	2009	10	4
302	2	5	4900	.112	2009	10	4
304	2	5	4900	.102	2009	10	4
306	2	5	4900	0	2009	10	4
307	2	5	4900	0	2009	10	4
308	2	5	4900	0	2009	10	4
309	2	5	4900	.31200001	2009	10	4
310	2	5	4900	0	2009	10	4
401	2	5	4900	.75700003	2009	10	4
402	2	5	4900	0	2009	10	4
403	2	5	4900	.013	2009	10	4
404	2	5	4900	.229	2009	10	4
405	2	5	4900	0	2009	10	4
406	2	5	4900	0	2009	10	4
407	2	5	4900	0	2009	10	4
501	2	5	4900	0	2009	10	4
502	2	5	4900	2.0810001	2009	10	4
503	2	5	4900	2.0810001	2009	10	4
504	2	5	4900	.27599999	2009	10	4
505	2	5	4900	0	2009	10	4
506	2	5	4900	.28200001	2009	10	4
507	2	5	4900	0	2009	10	4
508	2	5	4900	0	2009	10	4
509	2	5	4900	.889	2009	10	4
601	2	5	4900	1.863	2009	10	4
602	2	5	4900	1.046	2009	10	4
603	2	5	4900	.015	2009	10	4
604	2	5	4900	1.1160001	2009	10	4
605	2	5	4900	5.5809999	2009	10	4
606	2	5	4900	0	2009	10	4
608	2	5	4900	.46200001	2009	10	4
609	2	5	4900	0	2009	10	4
610	2	5	4900	1.949	2009	10	4
611	2	5	4900	.171	2009	10	4
701	2	5	4900	0	2009	10	4
702	2	5	4900	.109	2009	10	4
703	2	5	4900	0	2009	10	4
704	2	5	4900	0	2009	10	4
705	2	5	4900	0	2009	10	4
801	2	5	4900	.324	2009	10	4
802	2	5	4900	0	2009	10	4
803	2	5	4900	.259	2009	10	4
804	2	5	4900	.086	2009	10	4
805	2	5	4900	.223	2009	10	4
806	2	5	4900	.019	2009	10	4
807	2	5	4900	.073	2009	10	4
901	2	5	4900	2.74	2009	10	4
902	2	5	4900	.271	2009	10	4
903	2	5	4900	.82999998	2009	10	4
904	2	5	4900	0	2009	10	4
905	2	5	4900	.032	2009	10	4
906	2	5	4900	0	2009	10	4
908	2	5	4900	0	2009	10	4
1001	2	5	4900	1.159	2009	10	4
1002	2	5	4900	.95200002	2009	10	4
1003	2	5	4900	0	2009	10	4
1004	2	5	4900	1.068	2009	10	4
1005	2	5	4900	0	2009	10	4
1006	2	5	4900	0	2009	10	4
1007	2	5	4900	.044	2009	10	4
1008	2	5	4900	0	2009	10	4
1009	2	5	4900	.016	2009	10	4
1010	2	5	4900	.40700001	2009	10	4
1011	2	5	4900	2.2920001	2009	10	4
1012	2	5	4900	.833	2009	10	4
1101	2	5	4900	.243	2009	10	4
